branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
S321,SP,OPS,C000000011,S000000017, , ,,13300309,July 01-31 2020,1398,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13300510,July 01-31 2020,932,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100006,July 01-31 2020,873.75,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100013,July 01-31 2020,192.225,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100015,July 01-31 2020,4077.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100046,July 01-31 2020,2330,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100107,July 01-31 2020,3145.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100120,July 01-31 2020,1648.475,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100138,July 01-31 2020,2213.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100181,July 01-31 2020,3145.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100289,July 01-31 2020,2813.475,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100292,July 01-31 2020,1398,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100340,July 01-31 2020,2289.225,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100366,July 01-31 2020,891.225,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100399,July 01-31 2020,425.225,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100412,July 01-31 2020,990.25,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100421,July 01-31 2020,483.475,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100696,July 01-31 2020,2230.975,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100782,July 01-31 2020,5259.975,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100789,July 01-31 2020,2871.725,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100843,July 01-31 2020,3611.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100850,July 01-31 2020,5126,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100983,July 01-31 2020,2871.725,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13101069,July 01-31 2020,233,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13101087,July 01-31 2020,5492.975,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13101095,July 01-31 2020,2213.5,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100265,July 01-31 2020,483.475,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100844,July 01-31 2020,640.75,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100095,July 01-31 2020,743.658333,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100237,July 01-31 2020,743.658333,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13101104,July 01-31 2020,743.658333,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100405,July 01-31 2020,1223.25,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100702,July 01-31 2020,1223.25,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100861,July 01-31 2020,1223.25,2,for the month of July 01-31 2020
S321,SP,OPS,C000000011,S000000017, , ,,13100861,July 01-31 2020,1223.25,2,for the month of July 01-31 2020
